-22,-2,272,307,-9,-126,-40,40,8,33
-23,-5,274,307,-9,-126,-40,40,9,32
-25,-10,272,308,-14,-122,-40,40,7,35
-24,-15,274,312,-9,-136,-41,38,8,33
-23,-12,281,312,-9,-136,-42,41,9,33
-20,-14,279,312,-6,-133,-40,38,7,32
-17,-2,263,312,-6,-133,-40,38,9,33
-19,-6,276,314,-8,-132,-40,40,8,32
-16,-3,272,314,-5,-129,-42,40,8,33
-20,-15,273,310,-5,-129,-42,39,9,34
-24,-7,274,320,-15,-149,-41,40,8,33
-19,-5,270,320,-15,-149,-42,38,9,34
-19,-6,269,317,-10,-132,-40,40,8,32
-18,-10,266,317,-10,-132,-42,39,7,35
-23,-8,268,308,-4,-136,-41,38,8,32
-21,-4,273,310,-7,-125,-41,41,8,33
-16,-17,272,310,-7,-125,-41,40,7,33
-19,-25,262,311,-5,-134,-42,39,8,33
-22,-10,274,311,-5,-134,-41,40,7,34
-19,-4,269,306,-7,-122,-41,39,8,31
-22,-4,273,306,-7,-122,-41,39,8,32
-24,-7,276,307,-9,-130,-40,39,7,32
-21,-4,278,307,-9,-130,-43,39,8,33
-21,-6,272,307,-9,-130,-40,40,8,32
-20,-24,269,307,-9,-132,-41,39,8,34
-21,-2,275,307,-9,-132,-41,41,7,32
-21,-11,267,307,-4,-136,-40,41,6,34
-25,-12,273,307,-4,-136,-40,39,8,33
-22,-8,272,310,-8,-134,-41,39,7,32
-20,-8,274,310,-8,-134,-43,40,8,33
-21,-9,273,309,-14,-124,-42,40,8,33
-16,-5,271,305,-7,-129,-41,40,8,33
-22,-9,272,305,-7,-129,-41,38,9,32
-22,-5,277,303,-10,-134,-41,39,8,34
-19,-3,271,303,-10,-134,-41,40,6,32
-18,-13,265,309,-6,-128,-40,39,8,33
-20,2,266,309,-6,-128,-41,39,7,32
-20,-6,269,308,-3,-138,-40,39,9,32
-28,-4,285,314,-13,-127,-42,40,8,34
-17,-12,271,314,-13,-127,-41,41,7,34
-24,-17,272,311,-6,-138,-41,40,8,34
-18,-7,261,311,-6,-138,-41,40,8,31
-21,-14,276,313,-3,-138,-41,39,8,33
-25,-12,276,313,-3,-138,-41,40,9,33
-25,-19,270,308,-11,-128,-41,41,9,34
-24,-6,274,307,-13,-133,-41,42,8,34
-24,-13,276,307,-13,-133,-41,40,8,34
-22,-9,274,307,-12,-130,-41,39,9,34
-22,-13,271,307,-12,-130,-42,38,8,34
-22,-7,267,305,-8,-130,-42,38,7,33
-31,-10,274,307,-11,-138,-40,38,9,33
-20,-4,268,307,-11,-138,-42,39,9,33
-24,-21,279,304,-10,-128,-41,40,7,35
-18,0,277,304,-10,-128,-42,40,9,32
-16,-2,265,307,-9,-131,-40,40,10,34
-20,-6,268,307,-9,-131,-41,40,8,32
-25,-7,278,309,-8,-132,-40,39,8,33
-19,-2,264,314,-15,-129,-42,39,8,33
-23,-9,277,314,-15,-129,-41,40,8,33
-22,-18,279,308,-12,-128,-41,38,9,33
-19,-6,270,308,-12,-128,-40,38,8,33
-22,-4,271,305,-6,-137,-41,40,9,33
-20,-14,269,305,-6,-137,-41,40,8,33
-23,-11,274,311,-8,-136,-41,41,7,34
-22,-5,278,309,-6,-138,-41,38,9,32
-24,-1,276,309,-6,-138,-40,38,8,33
-21,-5,274,308,-4,-132,-40,39,9,31
-20,-11,277,308,-4,-132,-41,39,7,34
-19,-17,269,304,-5,-117,-41,39,9,33
-21,-10,276,304,-5,-117,-40,40,8,33
-25,-2,279,311,-11,-132,-41,41,8,34
-17,1,268,311,-10,-134,-41,40,9,32
-24,-1,272,311,-10,-134,-40,39,8,34
-26,-12,269,311,-10,-133,-40,42,8,34
